wkr,party,partei,name,source
30,spd,SPD,Raed Saleh,https://spd.berlin/kandidatinnen/
31,cdu,CDU/CSU,Kerstin Brauner,https://www.cdu-spandau.de/presse/lokal/292/Wahl-Parteitag-der-CDU-Spandau-Kai-Wegner-auf-Platz-Eins-.html
31,gruene,GRÜNE,Gollaleh Ahmadi,https://gruene-spandau.de/wahl-2026/
31,linke,LINKE,Thomas Wulfes,https://www.die-linke-spandau.de/berlin-bezahlbar-machen/kandidierende-fuers-agh/
31,spd,SPD,Stephan Machulik,https://spd.berlin/kandidatinnen/
32,cdu,CDU/CSU,Heiko Melzer,https://www.cdu-spandau.de/presse/lokal/292/Wahl-Parteitag-der-CDU-Spandau-Kai-Wegner-auf-Platz-Eins-.html
32,gruene,GRÜNE,Leif Sporleder,https://gruene-spandau.de/wahl-2026/
32,linke,LINKE,Hanna Krüger,https://www.die-linke-spandau.de/berlin-bezahlbar-machen/kandidierende-fuers-agh/
32,spd,SPD,Marco Rumza,https://spd.berlin/kandidatinnen/
33,cdu,CDU/CSU,Kai Wegner,https://www.cdu-spandau.de/presse/lokal/292/Wahl-Parteitag-der-CDU-Spandau-Kai-Wegner-auf-Platz-Eins-.html
33,gruene,GRÜNE,Dara Kossok-Spieß,https://gruene-spandau.de/wahl-2026/
33,linke,LINKE,Fritz Stephan,https://www.die-linke-spandau.de/berlin-bezahlbar-machen/kandidierende-fuers-agh/
33,spd,SPD,Susanne Drescher,https://spd.berlin/kandidatinnen/
34,cdu,CDU/CSU,Dr. Claudia Wein,https://www.cdusz.de/ueber-uns/kandidaten2026/
34,fdp,FDP,Katarina Concu,https://www.fdp-steglitz-zehlendorf.de/berlin-geht-besser
34,gruene,GRÜNE,Tonka Wojahn,https://gruene-suedwest.de/im-bezirk/kanditeam/
34,linke,LINKE,Marcus Otto,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
34,spd,SPD,Franziska Grün,https://spd.berlin/kandidatinnen/
35,cdu,CDU/CSU,Tom Cywinski,https://www.cdusz.de/ueber-uns/kandidaten2026/
35,fdp,FDP,Dominique Bobeck,https://www.fdp-steglitz-zehlendorf.de/berlin-geht-besser
35,gruene,GRÜNE,Daniel Eliasson,https://gruene-suedwest.de/im-bezirk/kanditeam/
35,linke,LINKE,Franziska Brychcy,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
35,spd,SPD,Steffen Krach,https://spd.berlin/kandidatinnen/
36,cdu,CDU/CSU,Jens Hoffmann,https://www.cdusz.de/ueber-uns/kandidaten2026/
36,fdp,FDP,Jan Trommershausen,https://www.fdp-steglitz-zehlendorf.de/berlin-geht-besser
36,gruene,GRÜNE,Rena Peterson,https://gruene-suedwest.de/im-bezirk/kanditeam/
36,linke,LINKE,Dennis Egginger-Gonzalez,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
36,spd,SPD,Martin Matz,https://spd.berlin/kandidatinnen/
37,cdu,CDU/CSU,Cornelia Seibeld,https://www.cdusz.de/ueber-uns/kandidaten2026/
37,fdp,FDP,Mathia Specht-Habbel,https://www.fdp-steglitz-zehlendorf.de/berlin-geht-besser
37,gruene,GRÜNE,Klara Ruhl,https://gruene-suedwest.de/im-bezirk/kanditeam/
37,linke,LINKE,Mathias Gruner,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
37,spd,SPD,Carolyn Macmillan,https://spd.berlin/kandidatinnen/
38,cdu,CDU/CSU,Marco Hahnfeld,https://www.cdusz.de/ueber-uns/kandidaten2026/
38,fdp,FDP,Karoline Preisler,https://www.fdp-steglitz-zehlendorf.de/berlin-geht-besser
38,gruene,GRÜNE,Kostas Kosmas,https://gruene-suedwest.de/im-bezirk/kanditeam/
38,linke,LINKE,Kevin Kreis,https://dielinke.berlin/start/det/news/unser-team-fuer-steglitz-zehlendorf-2026/
