state,election,election_l1,wkr,wkr_name,party,resp_E,resp_Z,res_l1_E,res_l1_Z,no_cand_l1,source
BE,2023,2016,35,Steglitz-Zehlendorf  1,others,0.054272,0.079362,0.036527,0.071407,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,36,Steglitz-Zehlendorf  2,spd,0.241394,0.216096,0.268775,0.235475,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,36,Steglitz-Zehlendorf  2,afd,0.059669,0.059693,0.109634,0.111322,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,36,Steglitz-Zehlendorf  2,cdu,0.313007,0.300548,0.239416,0.21781,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,36,Steglitz-Zehlendorf  2,linke,0.060446,0.070255,0.072968,0.085705,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,36,Steglitz-Zehlendorf  2,gruene,0.222217,0.207374,0.19921,0.183473,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,36,Steglitz-Zehlendorf  2,fdp,0.04957,0.063278,0.07864,0.086564,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,36,Steglitz-Zehlendorf  2,others,0.053697,0.082756,0.031356,0.079651,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,37,Steglitz-Zehlendorf  3,spd,0.216596,0.204469,0.247555,0.21623,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,37,Steglitz-Zehlendorf  3,afd,0.0476,0.049741,0.096085,0.098193,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,37,Steglitz-Zehlendorf  3,cdu,0.404903,0.368329,0.320559,0.279154,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,37,Steglitz-Zehlendorf  3,linke,0.038621,0.048926,0.050279,0.061741,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,37,Steglitz-Zehlendorf  3,gruene,0.192407,0.179883,0.170316,0.167272,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,37,Steglitz-Zehlendorf  3,fdp,0.059284,0.086965,0.098539,0.125888,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,37,Steglitz-Zehlendorf  3,others,0.040589,0.061687,0.016667,0.051523,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,38,Steglitz-Zehlendorf  4,spd,0.220742,0.209922,0.243406,0.212701,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,38,Steglitz-Zehlendorf  4,afd,0.066832,0.065836,0.125754,0.126398,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,38,Steglitz-Zehlendorf  4,cdu,0.418139,0.390429,0.322532,0.285654,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,38,Steglitz-Zehlendorf  4,linke,0.043952,0.046621,0.054258,0.062189,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,38,Steglitz-Zehlendorf  4,gruene,0.156905,0.148465,0.142285,0.141158,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,38,Steglitz-Zehlendorf  4,fdp,0.0533,0.069339,0.092266,0.1091,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,38,Steglitz-Zehlendorf  4,others,0.04013,0.06939,0.019499,0.0628,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,39,Steglitz-Zehlendorf  5,spd,0.212935,0.205735,0.267597,0.223822,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,39,Steglitz-Zehlendorf  5,afd,0.079484,0.082092,0.146354,0.141918,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,39,Steglitz-Zehlendorf  5,cdu,0.411912,0.383113,0.296296,0.264943,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,39,Steglitz-Zehlendorf  5,linke,0.040701,0.049106,0.062779,0.066683,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,39,Steglitz-Zehlendorf  5,gruene,0.147355,0.134603,0.116056,0.122348,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,39,Steglitz-Zehlendorf  5,fdp,0.047467,0.063045,0.083673,0.097318,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,39,Steglitz-Zehlendorf  5,others,0.060146,0.082305,0.027245,0.082967,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,40,Steglitz-Zehlendorf  6,spd,0.199435,0.188203,0.233823,0.201149,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,40,Steglitz-Zehlendorf  6,afd,0.045941,0.04842,0.101234,0.101823,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,40,Steglitz-Zehlendorf  6,cdu,0.399812,0.365542,0.303369,0.257639,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,40,Steglitz-Zehlendorf  6,linke,0.042002,0.05351,0.053953,0.064607,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,40,Steglitz-Zehlendorf  6,gruene,0.20393,0.191625,0.181329,0.178794,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,40,Steglitz-Zehlendorf  6,fdp,0.068205,0.094743,0.109948,0.144451,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,40,Steglitz-Zehlendorf  6,others,0.040675,0.057958,0.016344,0.051536,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,41,Steglitz-Zehlendorf  7,spd,0.18537,0.186969,0.234274,0.191056,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,41,Steglitz-Zehlendorf  7,afd,0.044282,0.047899,0.1003,0.101739,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,41,Steglitz-Zehlendorf  7,cdu,0.401078,0.383634,0.309277,0.270939,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,41,Steglitz-Zehlendorf  7,linke,0.031095,0.040694,0.046914,0.056681,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,41,Steglitz-Zehlendorf  7,gruene,0.198601,0.181365,0.170185,0.168232,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,41,Steglitz-Zehlendorf  7,fdp,0.10233,0.107138,0.124413,0.164989,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,41,Steglitz-Zehlendorf  7,others,0.037243,0.052302,0.014637,0.046364,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,42,Tempelhof-Schöneberg 1,spd,0.20917,0.192729,0.266481,0.251674,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,42,Tempelhof-Schöneberg 1,afd,0.038659,0.04027,0.077788,0.078356,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,42,Tempelhof-Schöneberg 1,cdu,0.220329,0.211093,0.14557,0.128347,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,42,Tempelhof-Schöneberg 1,linke,0.110701,0.123235,0.123168,0.136936,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,42,Tempelhof-Schöneberg 1,gruene,0.344103,0.311349,0.294063,0.260483,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,42,Tempelhof-Schöneberg 1,fdp,0.041087,0.047168,0.066543,0.079193,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,42,Tempelhof-Schöneberg 1,others,0.035951,0.074155,0.026387,0.065011,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,43,Tempelhof-Schöneberg 2,spd,0.220312,0.192758,0.284447,0.246737,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,43,Tempelhof-Schöneberg 2,afd,0.03646,0.036727,0.069251,0.069843,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,43,Tempelhof-Schöneberg 2,cdu,0.177069,0.171798,0.120187,0.113578,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,43,Tempelhof-Schöneberg 2,linke,0.114278,0.13465,0.123217,0.144437,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,43,Tempelhof-Schöneberg 2,gruene,0.368835,0.342051,0.307487,0.285898,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,43,Tempelhof-Schöneberg 2,fdp,0.029818,0.036867,0.045455,0.056878,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,43,Tempelhof-Schöneberg 2,others,0.053229,0.08515,0.049955,0.08263,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,44,Tempelhof-Schöneberg 3,spd,0.321418,0.218996,0.313887,0.263147,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,44,Tempelhof-Schöneberg 3,afd,0.036576,0.039527,0.077189,0.079202,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,44,Tempelhof-Schöneberg 3,cdu,0.230456,0.229739,0.166786,0.156344,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,44,Tempelhof-Schöneberg 3,linke,0.061568,0.091165,0.083115,0.106685,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,44,Tempelhof-Schöneberg 3,gruene,0.268277,0.300249,0.275074,0.253841,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,44,Tempelhof-Schöneberg 3,fdp,0.034417,0.046703,0.063986,0.075717,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,44,Tempelhof-Schöneberg 3,others,0.047287,0.073621,0.019963,0.065064,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,45,Tempelhof-Schöneberg 4,spd,0.200658,0.190952,0.32481,0.255887,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,45,Tempelhof-Schöneberg 4,afd,0.058368,0.058469,0.110725,0.111612,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,45,Tempelhof-Schöneberg 4,cdu,0.28458,0.27781,0.188787,0.176487,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,45,Tempelhof-Schöneberg 4,linke,0.088907,0.10168,0.092248,0.105928,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,45,Tempelhof-Schöneberg 4,gruene,0.26435,0.232812,0.186619,0.190743,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,45,Tempelhof-Schöneberg 4,fdp,0.034266,0.039204,0.055927,0.065912,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,45,Tempelhof-Schöneberg 4,others,0.06887,0.099073,0.040884,0.093431,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,46,Tempelhof-Schöneberg 5,spd,0.222568,0.203102,0.277863,0.25727,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,46,Tempelhof-Schöneberg 5,afd,0.087148,0.086584,0.15788,0.154391,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,46,Tempelhof-Schöneberg 5,cdu,0.403197,0.38509,0.261131,0.237597,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,46,Tempelhof-Schöneberg 5,linke,0.062701,0.063966,0.076223,0.075223,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,46,Tempelhof-Schöneberg 5,gruene,0.124779,0.121083,0.119601,0.107774,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,46,Tempelhof-Schöneberg 5,fdp,0.040693,0.049336,0.0726,0.07855,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,46,Tempelhof-Schöneberg 5,others,0.058912,0.090838,0.034703,0.089194,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,47,Tempelhof-Schöneberg 6,spd,0.207199,0.199858,0.252481,0.242446,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,47,Tempelhof-Schöneberg 6,afd,0.095552,0.09584,0.163946,0.157389,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,47,Tempelhof-Schöneberg 6,cdu,0.474462,0.456448,0.321352,0.294909,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,47,Tempelhof-Schöneberg 6,linke,0.036556,0.037889,0.05519,0.054294,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,47,Tempelhof-Schöneberg 6,gruene,0.096009,0.090761,0.103979,0.092108,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,47,Tempelhof-Schöneberg 6,fdp,0.041024,0.047946,0.086263,0.092932,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,47,Tempelhof-Schöneberg 6,others,0.049198,0.071258,0.016789,0.065922,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,48,Tempelhof-Schöneberg 7,spd,0.19551,0.191776,0.235133,0.222516,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,48,Tempelhof-Schöneberg 7,afd,0.088954,0.089051,0.155405,0.155488,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,48,Tempelhof-Schöneberg 7,cdu,0.496352,0.473261,0.337864,0.297093,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,48,Tempelhof-Schöneberg 7,linke,0.032193,0.035808,0.047488,0.050976,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,48,Tempelhof-Schöneberg 7,gruene,0.096484,0.090461,0.104997,0.101692,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,48,Tempelhof-Schöneberg 7,fdp,0.043583,0.0539,0.088572,0.101085,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,48,Tempelhof-Schöneberg 7,others,0.046924,0.065742,0.030541,0.07115,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,49,Neukölln 1,spd,0.148814,0.143925,0.228838,0.191138,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,49,Neukölln 1,afd,0.034265,0.033967,0.082533,0.082047,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,49,Neukölln 1,cdu,0.106537,0.10306,0.107821,0.100685,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,49,Neukölln 1,linke,0.262572,0.248196,0.192423,0.211147,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,49,Neukölln 1,gruene,0.351133,0.353942,0.271737,0.261581,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,49,Neukölln 1,fdp,0.015551,0.018063,0.032415,0.037551,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,49,Neukölln 1,others,0.081128,0.098847,0.084234,0.115852,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,50,Neukölln 2,spd,0.146373,0.142817,0.229105,0.19209,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,50,Neukölln 2,afd,0.035932,0.033614,0.08324,0.08309,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,50,Neukölln 2,cdu,0.106499,0.096801,0.104536,0.099698,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,50,Neukölln 2,linke,0.307389,0.256734,0.192833,0.217027,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,50,Neukölln 2,gruene,0.344841,0.357912,0.252152,0.251753,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,50,Neukölln 2,fdp,0.0,0.018126,0.031507,0.036285,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,50,Neukölln 2,others,0.058966,0.093996,0.106627,0.120056,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,51,Neukölln 3,spd,0.23417,0.203315,0.293371,0.250577,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,51,Neukölln 3,afd,0.067577,0.065478,0.130843,0.131364,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,51,Neukölln 3,cdu,0.20987,0.200188,0.146573,0.139859,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,51,Neukölln 3,linke,0.189328,0.176235,0.152416,0.165007,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,51,Neukölln 3,gruene,0.210872,0.22833,0.155,0.158425,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,51,Neukölln 3,fdp,0.023173,0.024828,0.040281,0.043713,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,51,Neukölln 3,others,0.065009,0.101626,0.081517,0.111055,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,52,Neukölln 4,spd,0.297369,0.275191,0.305504,0.267835,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,52,Neukölln 4,afd,0.105187,0.106463,0.18986,0.184775,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,52,Neukölln 4,cdu,0.43048,0.411636,0.237435,0.224864,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,52,Neukölln 4,linke,0.043065,0.046095,0.076754,0.077641,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,52,Neukölln 4,gruene,0.050435,0.052195,0.089002,0.090532,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,52,Neukölln 4,fdp,0.030687,0.036082,0.069581,0.071293,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,52,Neukölln 4,others,0.042777,0.072337,0.031863,0.083061,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,53,Neukölln 5,spd,0.248636,0.252813,0.294753,0.247715,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,53,Neukölln 5,afd,0.099474,0.098578,0.171333,0.168893,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,53,Neukölln 5,cdu,0.430527,0.403231,0.261174,0.23638,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,53,Neukölln 5,linke,0.047357,0.04406,0.078053,0.079833,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,53,Neukölln 5,gruene,0.079837,0.084552,0.108864,0.112786,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,53,Neukölln 5,fdp,0.03615,0.044357,0.071578,0.074561,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,53,Neukölln 5,others,0.058018,0.072409,0.014244,0.079833,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,54,Neukölln 6,spd,0.295737,0.252091,0.291551,0.251613,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,54,Neukölln 6,afd,0.104056,0.108011,0.173331,0.173966,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,54,Neukölln 6,cdu,0.453424,0.439376,0.293378,0.255975,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,54,Neukölln 6,linke,0.036264,0.035725,0.070054,0.072649,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,54,Neukölln 6,gruene,0.05151,0.056392,0.094091,0.098864,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,54,Neukölln 6,fdp,0.036165,0.041925,0.06914,0.077601,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,54,Neukölln 6,others,0.022844,0.06648,0.008454,0.069332,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,55,Treptow-Köpenick 1,spd,0.159591,0.157698,0.233479,0.195548,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,55,Treptow-Köpenick 1,afd,0.097893,0.097624,0.154134,0.14828,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,55,Treptow-Köpenick 1,cdu,0.188291,0.183326,0.10032,0.096964,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,55,Treptow-Köpenick 1,linke,0.259129,0.209228,0.263521,0.255858,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,55,Treptow-Köpenick 1,gruene,0.192633,0.213431,0.154675,0.156105,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,55,Treptow-Köpenick 1,fdp,0.027101,0.030973,0.025576,0.029818,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,55,Treptow-Köpenick 1,others,0.075362,0.10772,0.068294,0.117427,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,56,Treptow-Köpenick 2,spd,0.29156,0.204268,0.264686,0.208653,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,56,Treptow-Köpenick 2,afd,0.13577,0.135235,0.209872,0.202707,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,56,Treptow-Köpenick 2,cdu,0.209624,0.221202,0.125771,0.113604,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,56,Treptow-Köpenick 2,linke,0.161503,0.164185,0.245288,0.236443,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,56,Treptow-Köpenick 2,gruene,0.106693,0.124426,0.079748,0.082652,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,56,Treptow-Köpenick 2,fdp,0.028752,0.03382,0.0,0.033103,1,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,56,Treptow-Köpenick 2,others,0.066097,0.116864,0.074634,0.122839,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,57,Treptow-Köpenick 3,spd,0.190143,0.173676,0.221432,0.200089,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,57,Treptow-Köpenick 3,afd,0.1703,0.169861,0.238389,0.241359,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,57,Treptow-Köpenick 3,cdu,0.327091,0.306458,0.182058,0.155556,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,57,Treptow-Köpenick 3,linke,0.119247,0.122127,0.194497,0.186497,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,57,Treptow-Köpenick 3,gruene,0.086128,0.086675,0.068233,0.068053,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,57,Treptow-Köpenick 3,fdp,0.032746,0.035964,0.037002,0.039392,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,57,Treptow-Köpenick 3,others,0.074343,0.105239,0.058389,0.109054,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,58,Treptow-Köpenick 4,spd,0.236021,0.179478,0.269902,0.201789,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,58,Treptow-Köpenick 4,afd,0.137743,0.138955,0.215612,0.21207,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,58,Treptow-Köpenick 4,cdu,0.272162,0.28362,0.155175,0.141868,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,58,Treptow-Köpenick 4,linke,0.139576,0.144921,0.228379,0.216931,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,58,Treptow-Köpenick 4,gruene,0.100537,0.110789,0.082058,0.077903,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,58,Treptow-Köpenick 4,fdp,0.036396,0.04308,0.0,0.048953,1,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,58,Treptow-Köpenick 4,others,0.077566,0.099156,0.048874,0.100486,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,59,Treptow-Köpenick 5,spd,0.228836,0.188554,0.263208,0.21276,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,59,Treptow-Köpenick 5,afd,0.180651,0.176009,0.247907,0.241876,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,59,Treptow-Köpenick 5,cdu,0.27702,0.275731,0.134819,0.124019,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,59,Treptow-Köpenick 5,linke,0.149313,0.148249,0.231709,0.223542,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,59,Treptow-Köpenick 5,gruene,0.069202,0.070094,0.066637,0.058829,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,59,Treptow-Köpenick 5,fdp,0.033424,0.040999,0.0,0.04437,1,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,59,Treptow-Köpenick 5,others,0.061554,0.100363,0.055722,0.094604,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,60,Treptow-Köpenick 6,spd,0.184435,0.177688,0.252925,0.208305,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,60,Treptow-Köpenick 6,afd,0.119615,0.122187,0.189232,0.1857,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,60,Treptow-Köpenick 6,cdu,0.315717,0.29033,0.174137,0.141452,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,60,Treptow-Köpenick 6,linke,0.179681,0.16188,0.255273,0.236855,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,60,Treptow-Köpenick 6,gruene,0.116676,0.120935,0.098872,0.097539,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,60,Treptow-Köpenick 6,fdp,0.03241,0.035892,0.0,0.047472,1,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,60,Treptow-Köpenick 6,others,0.051467,0.09109,0.029561,0.082677,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,61,Marzahn-Hellersdorf 1,spd,0.172814,0.150336,0.18466,0.156091,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,61,Marzahn-Hellersdorf 1,afd,0.288145,0.280009,0.30555,0.289892,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,61,Marzahn-Hellersdorf 1,cdu,0.220072,0.229483,0.091242,0.092326,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,61,Marzahn-Hellersdorf 1,linke,0.182529,0.159536,0.286593,0.255371,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,61,Marzahn-Hellersdorf 1,gruene,0.030604,0.035193,0.041333,0.034521,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,61,Marzahn-Hellersdorf 1,fdp,0.019794,0.022196,0.023867,0.021048,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,61,Marzahn-Hellersdorf 1,others,0.086042,0.123248,0.066754,0.150751,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,62,Marzahn-Hellersdorf 2,spd,0.189668,0.180543,0.208065,0.18353,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,62,Marzahn-Hellersdorf 2,afd,0.209442,0.204338,0.253465,0.24695,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,62,Marzahn-Hellersdorf 2,cdu,0.254666,0.268592,0.108477,0.110369,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,62,Marzahn-Hellersdorf 2,linke,0.202188,0.174988,0.317798,0.278534,0,SB_B07-02-03_2023.xlsx tab 3.*
BE,2023,2016,62,Marzahn-Hellersdorf 2,gruene,0.040718,0.041335,0.041583,0.035752,0,SB_B07-02-03_2023.xlsx tab 3.*
