adresse,bezirk,art,wkr,gueltig,wber,truth_spd,base_spd,truth_cdu,base_cdu,truth_gruene,base_gruene,truth_linke,base_linke,truth_afd,base_afd,truth_fdp,base_fdp,truth_others,base_others
10B2T,10,B,62,484.0,0.0,19.628,17.539,30.165,10.995,3.512,3.927,20.455,33.246,10.331,21.728,4.752,3.141,11.157,9.424
10B3A,10,B,63,323.0,0.0,16.409,17.917,23.839,11.25,3.096,4.167,17.337,30.0,20.743,21.25,4.334,2.083,14.241,13.333
10B3B,10,B,63,281.0,0.0,13.523,16.327,21.708,10.612,5.338,4.49,16.37,28.163,22.776,20.408,2.491,2.449,17.794,17.551
10B3C,10,B,63,376.0,0.0,19.681,17.327,19.681,10.396,4.521,3.465,14.894,29.208,19.681,22.772,1.596,1.98,19.947,14.851
10B3D,10,B,63,251.0,0.0,15.936,16.667,23.108,10.36,5.179,4.054,14.741,28.829,23.108,22.973,2.39,2.252,15.538,14.865
10B3E,10,B,63,437.0,0.0,13.959,16.013,22.197,9.477,8.696,4.575,16.247,28.105,19.222,24.51,4.348,2.614,15.332,14.706
10B3F,10,B,63,388.0,0.0,14.948,16.94,25.0,9.836,7.732,4.372,19.072,29.508,18.299,23.497,1.804,2.186,13.144,13.661
10B3G,10,B,63,297.0,0.0,15.825,14.433,28.62,9.278,4.714,3.78,16.835,33.677,16.835,23.024,0.673,2.749,16.498,13.058
10B3H,10,B,63,409.0,0.0,14.914,16.346,27.873,9.615,3.912,3.846,18.337,31.731,21.516,23.077,2.445,2.404,11.002,12.981
10B3J,10,B,63,345.0,0.0,19.13,17.727,18.261,10.455,6.957,4.091,21.739,29.091,17.391,21.818,3.768,2.727,12.754,14.091
10B3K,10,B,63,187.0,0.0,19.251,16.883,24.599,10.39,5.348,3.896,23.529,29.221,16.043,22.727,1.604,2.597,9.626,14.286
10B3L,10,B,63,513.0,0.0,21.637,18.992,25.731,10.465,4.288,3.876,15.01,30.233,15.984,24.806,2.339,1.938,15.01,9.69
10B3M,10,B,63,556.0,0.0,16.547,18.561,26.799,10.227,3.957,4.167,19.245,29.924,20.324,24.242,1.439,2.273,11.691,10.606
10B3N,10,B,63,505.0,0.0,18.416,18.659,29.109,12.536,4.158,4.082,15.05,30.029,15.248,21.866,3.564,2.332,14.455,10.496
10B3P,10,B,63,553.0,0.0,15.371,18.298,36.347,11.915,5.967,3.83,16.094,31.064,9.765,21.702,3.436,2.128,13.02,11.064
10B4A,10,B,64,234.0,0.0,17.521,18.976,24.786,18.072,5.983,4.819,24.359,30.12,10.256,16.867,3.846,2.108,13.248,9.036
10B4B,10,B,64,510.0,0.0,17.059,19.0,29.02,15.667,2.745,4.333,18.039,31.333,15.686,16.667,1.176,2.667,16.275,10.333
10B4C,10,B,64,233.0,0.0,18.884,17.788,26.18,17.788,2.575,4.808,24.034,27.885,11.588,15.865,3.004,3.365,13.734,12.5
10B4D,10,B,64,186.0,0.0,17.204,17.553,30.645,19.149,9.14,4.787,20.43,27.128,8.602,15.957,0.538,3.191,13.441,12.234
10B4E,10,B,64,275.0,0.0,16.727,18.065,33.455,16.452,4.364,4.194,20.0,31.935,12.727,15.161,2.182,3.226,10.545,10.968
10B4F,10,B,64,442.0,0.0,14.48,17.004,42.986,18.623,5.882,4.858,10.86,28.34,11.538,17.814,3.167,3.644,11.086,9.717
10B4G,10,B,64,318.0,0.0,18.868,17.257,31.761,19.469,4.088,4.867,23.585,27.876,11.635,17.257,1.572,3.54,8.491,9.735
10B4H,10,B,64,489.0,0.0,21.063,17.975,28.63,18.228,6.748,5.823,21.268,29.367,10.838,17.722,2.658,2.785,8.793,8.101
10B4J,10,B,64,376.0,0.0,13.564,18.806,47.34,23.881,6.117,5.373,13.83,24.478,11.17,17.612,2.394,2.687,5.585,7.164
10B4K,10,B,64,509.0,0.0,19.646,18.135,42.043,21.244,8.251,5.181,12.77,26.425,9.43,17.098,0.589,3.109,7.269,8.808
10B4L,10,B,64,347.0,0.0,15.562,18.433,38.04,20.737,6.916,5.53,15.274,26.728,12.104,17.051,2.882,3.226,9.222,8.295
10B4M,10,B,64,536.0,0.0,15.485,19.149,38.806,20.567,4.291,4.965,15.485,27.66,13.433,17.376,2.425,3.191,10.075,7.092
10B4N,10,B,64,506.0,0.0,15.415,18.959,37.549,20.446,4.743,4.833,15.415,27.509,12.846,17.1,3.162,3.346,10.87,7.807
10B4P,10,B,64,449.0,0.0,18.931,18.687,38.976,25.0,9.354,4.293,13.808,25.253,7.572,16.162,3.118,3.535,8.241,7.071
10B4Q,10,B,64,492.0,0.0,16.26,18.502,43.496,23.348,8.13,4.846,12.805,25.991,8.13,16.74,3.252,3.965,7.927,6.608
10B4R,10,B,64,448.0,0.0,14.509,18.277,42.857,24.543,7.812,4.961,12.946,24.543,10.268,16.188,2.679,5.222,8.929,6.266
10B4S,10,B,64,149.0,0.0,21.477,12.308,23.49,18.462,12.081,6.154,16.107,15.385,7.383,16.923,4.698,9.231,14.765,21.538
10B4T,10,B,64,561.0,0.0,14.795,18.909,45.811,21.455,12.299,6.182,8.734,24.0,8.556,18.182,2.674,3.636,7.13,7.636
10B4V,10,B,64,444.0,0.0,16.216,18.0,47.523,26.0,11.261,6.0,11.036,22.0,6.306,18.8,3.153,3.2,4.505,6.0
10B4W,10,B,64,392.0,0.0,13.776,18.265,53.061,24.658,6.888,5.936,12.245,22.831,6.122,17.808,1.786,3.653,6.122,6.849
10B4X,10,B,64,449.0,0.0,17.817,18.719,47.439,22.167,7.127,5.911,10.913,25.123,8.463,17.241,1.336,3.941,6.904,6.897
10B4Y,10,B,64,392.0,0.0,17.857,18.375,37.245,23.322,9.949,7.067,12.5,24.382,10.714,15.901,4.082,4.594,7.653,6.36
10B4ZA,10,B,64,393.0,0.0,16.285,18.132,47.328,23.077,9.924,5.495,8.906,25.275,7.379,16.484,2.799,3.846,7.379,7.692
10B4ZB,10,B,64,347.0,0.0,12.104,18.357,44.38,24.155,8.357,5.797,12.68,24.155,13.256,15.942,0.865,4.348,8.357,7.246
10B4ZC,10,B,64,357.0,0.0,18.768,18.182,47.059,23.923,6.162,6.22,15.686,24.402,5.322,16.268,1.12,3.828,5.882,7.177
10B5A,10,B,65,439.0,0.0,17.084,19.608,41.002,27.778,8.884,5.229,13.895,21.242,9.339,14.706,2.961,3.595,6.834,7.843
10B5B,10,B,65,456.0,0.0,21.711,17.489,39.474,28.7,9.868,5.381,13.596,21.076,10.307,14.798,1.096,4.036,3.947,8.52
10B5C,10,B,65,549.0,0.0,20.036,15.182,38.069,29.043,5.1,4.95,13.479,22.772,12.022,14.851,4.554,4.95,6.74,8.251
10B5D,10,B,65,542.0,0.0,17.528,16.309,43.358,32.189,5.535,5.579,9.041,18.884,10.886,15.021,3.875,3.863,9.779,8.155
10B5E,10,B,65,457.0,0.0,17.068,16.479,47.265,32.959,7.44,5.618,11.597,17.603,7.002,14.981,2.626,3.745,7.002,8.614
10B5F,10,B,65,401.0,0.0,17.456,16.279,41.895,30.698,8.978,6.047,11.721,20.0,6.983,14.419,4.988,4.186,7.98,8.372
10B5G,10,B,65,503.0,0.0,22.863,16.254,33.201,31.095,7.555,6.007,13.121,20.141,5.765,13.781,5.765,4.24,11.73,8.481
10B5H,10,B,65,355.0,0.0,20.563,17.53,34.366,27.092,13.239,6.375,12.394,20.319,9.859,15.139,3.099,5.578,6.479,7.968
10B5J,10,B,65,393.0,0.0,13.995,15.837,39.186,29.864,8.142,5.882,13.995,20.814,10.178,16.29,4.071,4.072,10.433,7.24
10B5K,10,B,65,402.0,0.0,18.657,17.453,37.065,27.83,9.453,6.604,15.672,20.755,8.955,15.094,4.726,5.189,5.473,7.075
10B5L,10,B,65,385.0,0.0,20.779,16.14,36.364,29.474,9.091,7.018,13.766,20.702,10.39,17.193,2.338,3.86,7.273,5.614
10B5M,10,B,65,317.0,0.0,24.606,16.402,38.17,29.63,5.994,6.878,12.618,21.164,10.095,14.815,2.524,3.175,5.994,7.937
10B5N,10,B,65,400.0,0.0,17.25,16.938,39.75,29.316,11.75,7.492,12.0,22.476,7.5,13.681,4.5,2.606,7.25,7.492
10B5P,10,B,65,418.0,0.0,18.421,15.415,34.928,29.644,10.048,5.929,17.225,20.949,8.852,16.206,4.306,3.557,6.22,8.3
10B5Q,10,B,65,391.0,0.0,14.834,16.092,44.757,31.609,4.604,5.172,11.765,18.966,14.578,15.517,3.069,4.023,6.394,8.621
10B5R,10,B,65,392.0,0.0,16.327,15.979,44.643,32.474,10.969,5.155,6.122,18.041,10.714,15.979,5.102,4.124,6.122,8.247
10B5S,10,B,65,397.0,0.0,13.602,16.129,44.332,32.719,7.557,5.069,10.831,17.512,9.32,16.59,6.549,4.147,7.809,7.834
10B5T,10,B,65,409.0,0.0,17.115,16.146,40.831,32.292,6.846,5.729,13.203,18.75,13.447,15.104,1.711,4.167,6.846,7.812
10B5V,10,B,65,348.0,0.0,15.805,16.244,49.138,32.487,5.46,6.091,6.322,18.782,13.218,15.228,3.448,4.569,6.609,6.599
10B5W,10,B,65,461.0,0.0,16.269,17.091,43.384,32.364,8.46,6.182,11.28,18.182,11.931,14.909,4.772,4.364,3.905,6.909
10B5X,10,B,65,412.0,0.0,13.592,16.263,49.515,32.526,6.796,6.92,12.621,21.107,8.01,13.495,3.641,3.806,5.825,5.882
10B5Y,10,B,65,365.0,0.0,20.274,16.842,41.644,31.579,7.671,6.316,9.589,20.526,9.041,14.737,4.384,3.684,7.397,6.316
10B5ZA,10,B,65,452.0,0.0,16.15,16.337,38.938,30.198,9.071,5.941,14.602,20.297,6.195,16.832,4.867,3.96,10.177,6.436
10B5ZB,10,B,65,363.0,0.0,11.846,16.585,45.455,30.244,7.438,5.854,12.672,20.488,11.019,16.585,5.51,3.902,6.061,6.341
10B5ZC,10,B,65,363.0,0.0,15.702,16.477,42.424,30.682,8.264,5.682,11.295,20.455,11.295,15.909,3.857,3.977,7.163,6.818
10B5ZD,10,B,65,359.0,0.0,13.37,15.538,40.39,33.865,10.028,6.375,12.813,19.522,11.421,15.936,4.457,3.984,7.521,4.781
10B5ZE,10,B,65,399.0,0.0,13.784,19.245,47.368,29.811,6.767,7.17,12.782,18.868,8.271,15.849,4.511,3.774,6.516,5.283
10B5ZF,10,B,65,386.0,0.0,17.098,18.519,39.378,30.093,6.736,6.944,15.026,19.444,12.176,15.741,2.85,3.704,6.736,5.556
10B5ZG,10,B,65,411.0,0.0,14.355,16.146,49.148,31.771,6.569,6.25,10.219,20.312,7.299,16.146,6.083,4.167,6.326,5.208
10B5ZH,10,B,65,443.0,0.0,14.673,15.867,39.503,28.044,11.738,8.118,13.318,21.033,6.546,16.974,3.386,4.428,10.835,5.535
10B6A,10,B,66,431.0,0.0,16.937,20.0,26.914,13.699,4.64,4.384,15.313,25.205,23.434,19.726,1.856,3.836,10.905,13.151
10B6B,10,B,66,469.0,0.0,15.991,19.805,39.232,14.61,3.838,4.545,16.844,26.948,12.58,20.13,0.853,2.273,10.661,11.688
10B6C,10,B,66,512.0,0.0,16.016,18.868,33.789,11.635,6.055,6.918,16.602,23.899,12.109,21.698,3.125,3.459,12.305,13.522
10B6D,10,B,66,580.0,0.0,15.862,19.118,40.69,16.176,3.448,4.412,17.414,26.838,10.172,19.118,3.448,2.574,8.966,11.765
10B6E,10,B,66,365.0,0.0,16.986,17.917,36.438,15.417,4.11,5.0,16.164,28.333,11.781,17.917,1.644,2.917,12.877,12.5
10B6F,10,B,66,446.0,0.0,16.143,16.776,32.511,14.803,6.951,5.592,17.265,29.605,13.901,16.447,1.794,2.961,11.435,13.816
10B6G,10,B,66,584.0,0.0,17.637,18.027,34.589,17.347,4.623,3.741,18.664,27.211,10.103,18.707,2.911,3.061,11.473,11.905
10B6H,10,B,66,312.0,0.0,21.795,16.558,35.256,16.558,3.846,5.195,13.141,26.948,12.5,19.156,2.885,3.896,10.577,11.688
10B6J,10,B,66,303.0,0.0,16.172,17.273,32.013,18.636,8.251,5.909,19.472,24.091,9.901,18.636,5.611,3.636,8.581,11.818
10B6K,10,B,66,645.0,0.0,12.868,17.172,39.38,21.465,9.922,7.071,12.558,22.222,12.558,18.687,2.946,3.788,9.767,9.596
10B6L,10,B,66,339.0,0.0,20.059,18.026,43.658,19.313,7.67,6.438,11.504,25.751,8.26,17.597,4.13,3.004,4.72,9.871
10B6M,10,B,66,437.0,0.0,20.824,18.493,37.071,19.863,6.865,6.507,16.705,25.342,8.467,17.123,2.746,2.74,7.323,9.932
10B6N,10,B,66,349.0,0.0,15.186,16.864,29.513,15.385,4.298,5.03,15.186,27.219,19.771,20.414,2.006,2.367,14.04,12.722
10B6P,10,B,66,381.0,0.0,20.21,17.117,33.333,16.667,3.675,4.505,13.648,26.577,14.698,22.072,1.312,2.252,13.123,10.811
10B6Q,10,B,66,356.0,0.0,12.64,16.418,38.764,16.045,6.742,4.851,14.045,25.0,12.921,22.761,0.843,2.612,14.045,12.313
10W101,10,W,61,406.0,1342.0,9.606,12.098,18.719,8.318,3.202,3.403,17.241,27.032,39.655,27.221,2.709,2.268,8.867,19.66
10W102,10,W,61,429.0,1349.0,14.918,14.832,22.611,9.021,3.497,3.058,15.152,26.3,31.002,29.511,2.098,1.988,10.723,15.291
10W103,10,W,61,334.0,1173.0,14.072,14.425,20.359,9.046,5.09,2.689,14.97,18.826,29.94,35.208,2.695,2.445,12.874,17.359
10W104,10,W,61,408.0,1324.0,15.686,16.283,21.814,9.046,2.941,3.454,14.461,25.164,29.902,29.112,1.716,2.138,13.48,14.803
10W105,10,W,61,395.0,1203.0,13.418,15.992,25.063,11.753,2.025,3.854,12.152,20.809,32.405,31.407,1.519,2.697,13.418,13.487
10W106,10,W,61,373.0,1214.0,10.188,13.748,24.129,8.098,3.485,2.825,15.013,25.424,34.048,31.827,1.609,2.072,11.528,16.008
10W107,10,W,61,383.0,1293.0,14.36,15.075,21.671,9.213,2.089,2.68,14.621,26.968,30.809,28.811,2.089,1.34,14.36,15.913
10W108,10,W,61,314.0,1302.0,10.828,15.272,17.834,7.95,1.274,3.138,15.605,27.197,37.261,28.661,2.548,1.255,14.65,16.527
10W109,10,W,61,306.0,1363.0,17.647,15.323,20.915,8.669,1.307,3.226,15.359,27.621,32.353,28.831,1.634,1.815,10.784,14.516
10W110,10,W,61,354.0,1346.0,18.644,15.068,20.904,8.904,3.39,3.767,15.254,27.226,29.661,28.082,1.977,2.74,10.169,14.212
10W111,10,W,61,283.0,1121.0,10.601,16.08,24.028,7.035,3.534,3.266,13.074,21.608,34.982,31.407,3.18,2.01,10.601,18.593
10W112,10,W,61,271.0,1060.0,11.07,15.291,17.712,6.796,4.059,3.641,14.76,22.816,36.9,32.767,3.321,2.184,12.177,16.505
10W113,10,W,61,317.0,1148.0,11.041,14.352,19.558,6.25,4.101,4.167,13.565,23.148,33.754,33.102,3.155,2.546,14.826,16.435
10W114,10,W,61,401.0,1595.0,15.461,13.628,22.943,8.829,4.738,4.031,10.973,22.073,29.426,32.054,3.491,1.919,12.968,17.466
10W115,10,W,61,345.0,1273.0,18.261,16.538,26.377,10.385,2.319,3.462,13.333,24.423,28.116,28.462,3.478,2.115,8.116,14.615
10W116,10,W,61,330.0,1130.0,9.091,13.84,19.697,10.136,2.424,2.534,21.212,27.096,36.364,27.875,1.818,1.365,9.394,17.154
10W117,10,W,61,354.0,1270.0,18.079,18.953,19.774,11.372,2.825,3.971,18.362,22.924,29.096,25.271,1.412,3.069,10.452,14.44
10W118,10,W,61,505.0,1247.0,14.455,16.61,30.297,11.815,2.97,3.596,11.683,23.63,28.317,30.479,2.376,1.884,9.901,11.986
10W119,10,W,61,447.0,1239.0,8.949,16.699,27.517,10.94,3.579,3.455,14.541,23.608,31.991,31.094,3.579,1.919,9.843,12.284
10W120,10,W,61,264.0,1146.0,17.045,16.667,16.288,8.444,2.652,3.111,12.5,22.444,35.985,31.111,1.515,1.556,14.015,16.667
10W121,10,W,61,368.0,1263.0,18.207,16.914,20.652,7.063,2.446,3.903,18.207,25.465,30.163,31.041,1.087,2.045,9.239,13.569
10W122,10,W,61,421.0,1241.0,12.352,15.543,21.853,8.24,1.188,3.558,17.34,24.906,31.116,31.648,1.425,2.622,14.727,13.483
10W123,10,W,61,364.0,1226.0,9.89,13.736,24.725,8.425,3.297,3.663,12.637,22.711,32.967,32.051,2.747,2.93,13.736,16.484
10W124,10,W,61,284.0,1169.0,13.028,13.361,13.732,9.603,3.169,2.505,16.549,20.251,34.155,32.777,3.873,1.461,15.493,20.042
10W125,10,W,61,289.0,1190.0,19.377,17.585,15.917,5.72,1.384,4.025,9.343,23.729,35.64,32.415,2.768,0.847,15.571,15.678
10W201,10,W,62,534.0,1611.0,14.981,17.301,22.659,8.304,5.805,3.46,15.169,23.529,28.464,31.315,2.434,1.903,10.487,14.187
10W202,10,W,62,347.0,1244.0,12.104,17.342,17.291,7.658,5.476,3.604,19.885,24.324,27.666,29.955,1.729,1.802,15.85,15.315
10W203,10,W,62,323.0,1183.0,19.505,20.0,24.768,9.434,2.786,2.83,17.028,24.906,21.672,26.415,2.167,2.264,12.074,14.151
10W204,10,W,62,284.0,1161.0,19.718,19.681,25.704,10.284,2.817,4.433,14.085,23.05,26.761,27.128,1.761,2.482,9.155,12.943
10W205,10,W,62,320.0,1146.0,14.688,19.284,23.438,9.94,4.062,3.579,16.875,25.249,26.562,26.839,2.5,2.187,11.875,12.922
10W206,10,W,62,346.0,1152.0,22.543,20.077,24.566,10.039,4.046,3.282,15.029,24.324,18.497,26.448,2.601,2.317,12.717,13.514
10W207,10,W,62,312.0,1219.0,12.821,18.644,22.436,9.534,4.808,3.178,16.987,26.483,32.692,26.059,1.923,2.119,8.333,13.983
10W208,10,W,62,435.0,1302.0,20.0,16.585,26.207,10.016,2.989,3.12,11.264,22.167,29.195,33.333,2.759,2.135,7.586,12.644
10W209,10,W,62,437.0,1337.0,11.213,15.847,25.629,9.836,3.661,2.55,12.586,24.044,32.494,32.058,1.144,2.004,13.272,13.661
10W210,10,W,62,420.0,1372.0,16.429,18.07,29.286,10.413,3.095,2.603,14.048,26.034,25.0,28.025,2.857,1.991,9.286,12.864
10W211,10,W,62,495.0,1357.0,19.596,17.065,25.455,8.874,3.434,3.413,20.0,28.498,19.798,27.816,3.03,1.706,8.687,12.628
10W212,10,W,62,339.0,1317.0,21.534,17.112,23.599,11.052,4.425,4.278,15.634,25.49,22.124,27.451,2.36,2.317,10.324,12.299
10W213,10,W,62,355.0,1317.0,17.465,18.451,20.282,6.755,2.254,3.624,16.62,29.16,32.394,24.382,2.254,2.471,8.732,15.157
10W214,10,W,62,437.0,1338.0,15.561,16.396,22.654,8.929,3.204,3.084,17.849,29.221,25.4,29.058,2.288,1.623,13.043,11.688
10W215,10,W,62,389.0,1316.0,13.625,17.114,19.28,7.55,6.17,2.852,20.051,31.04,26.992,27.181,3.342,3.02,10.54,11.242
10W216,10,W,62,381.0,1102.0,18.373,16.964,22.835,11.964,6.299,4.286,16.01,25.179,22.835,27.679,1.575,2.321,12.073,11.607
10W217,10,W,62,432.0,1233.0,16.435,18.09,30.787,13.233,3.704,4.188,12.963,24.958,23.843,25.293,4.63,4.02,7.639,10.218
10W218,10,W,62,427.0,1157.0,16.159,15.0,29.977,13.833,3.747,5.167,15.925,27.667,20.843,22.0,3.044,3.5,10.304,12.833
10W219,10,W,62,392.0,1128.0,17.092,17.295,28.061,12.158,6.122,4.623,14.796,27.055,22.194,23.801,4.337,2.568,7.398,12.5
10W220,10,W,62,342.0,1161.0,15.205,19.584,26.023,13.345,5.848,3.466,19.883,25.65,22.222,23.224,2.632,3.64,8.187,11.092
10W221,10,W,62,408.0,1120.0,23.039,21.044,28.922,11.953,3.186,2.694,12.99,27.609,19.363,23.737,2.206,1.347,10.294,11.616
10W222,10,W,62,372.0,1128.0,18.548,18.058,26.075,11.925,1.613,4.259,18.817,27.087,22.581,24.191,2.151,2.555,10.215,11.925
10W223,10,W,62,310.0,1122.0,15.161,16.82,23.548,10.829,1.935,3.456,20.645,26.498,28.065,28.802,1.613,1.613,9.032,11.982
10W224,10,W,62,352.0,1072.0,19.602,17.557,28.125,12.468,1.42,3.053,11.648,26.718,28.125,26.972,2.273,2.036,8.807,11.196
10W225,10,W,62,413.0,1195.0,20.823,17.399,24.939,12.83,5.327,4.042,16.465,30.404,21.792,22.32,2.421,1.933,8.232,11.072
10W226,10,W,62,354.0,1169.0,15.819,20.625,20.056,9.792,3.672,3.542,15.537,27.708,31.921,26.875,3.107,1.042,9.887,10.417
10W227,10,W,62,273.0,1141.0,19.78,27.364,29.304,11.268,3.663,2.616,15.018,26.358,21.245,21.127,1.832,2.414,9.158,8.853
10W301,10,W,63,370.0,1473.0,12.973,14.773,19.73,7.008,2.432,2.083,14.054,23.485,33.243,28.598,3.243,1.515,14.324,22.538
10W302,10,W,63,388.0,1434.0,12.113,14.103,21.392,8.333,3.351,5.769,13.144,20.726,34.794,29.274,3.608,2.564,11.598,19.231
10W303,10,W,63,374.0,1486.0,10.963,16.262,19.786,7.85,3.476,2.804,12.032,21.682,39.572,31.963,2.406,2.243,11.765,17.196
10W304,10,W,63,218.0,1235.0,11.927,12.955,14.22,7.955,3.211,3.636,14.679,24.773,38.073,32.273,2.752,2.727,15.138,15.682
10W305,10,W,63,311.0,1363.0,14.148,14.372,17.685,9.109,2.894,3.036,18.006,22.874,32.154,26.518,2.251,3.239,12.862,20.85
10W306,10,W,63,260.0,1144.0,15.0,15.011,20.0,8.879,2.692,3.805,13.462,25.159,28.846,29.598,4.615,2.537,15.385,15.011
10W307,10,W,63,340.0,951.0,12.059,14.986,27.647,8.646,6.176,4.323,10.882,25.36,28.235,30.259,1.765,2.305,13.235,14.121
10W308,10,W,63,387.0,1314.0,11.628,14.508,21.447,9.154,5.426,3.454,9.561,22.453,30.233,30.57,3.101,2.591,18.605,17.271
10W309,10,W,63,376.0,1358.0,13.298,15.105,22.872,7.648,3.723,3.059,14.096,23.709,29.255,31.358,1.862,1.721,14.894,17.4
10W310,10,W,63,429.0,1379.0,11.189,14.971,24.709,8.061,4.895,3.263,13.287,23.417,30.536,31.286,2.331,1.919,13.054,17.083
10W311,10,W,63,403.0,1300.0,15.633,18.473,19.851,7.882,4.963,3.448,13.151,17.734,28.04,32.512,3.97,1.478,14.392,18.473
10W312,10,W,63,253.0,1051.0,10.672,16.977,27.668,7.907,3.953,3.256,12.253,19.535,28.854,33.256,2.372,1.86,14.229,17.209
10W313,10,W,63,342.0,1117.0,12.865,15.933,30.409,8.176,1.754,3.564,11.111,21.803,27.485,30.398,1.462,2.306,14.912,17.82
10W314,10,W,63,272.0,984.0,13.235,16.545,19.485,8.029,5.147,3.406,14.706,22.628,30.515,30.657,1.838,2.433,15.074,16.302
10W315,10,W,63,365.0,1213.0,16.712,17.75,20.0,8.436,3.014,3.339,12.603,23.902,33.151,30.404,4.384,3.163,10.137,13.005
10W316,10,W,63,386.0,1249.0,11.917,15.705,21.503,10.096,2.85,4.808,11.399,22.436,33.161,29.327,3.368,2.724,15.803,14.904
10W317,10,W,63,333.0,1219.0,15.315,15.162,21.321,11.552,3.904,2.166,15.616,22.202,30.33,28.159,2.703,3.43,10.811,17.329
10W318,10,W,63,366.0,1179.0,12.568,13.758,23.497,11.294,4.645,3.08,16.12,22.793,30.328,31.622,2.459,2.053,10.383,15.4
10W319,10,W,63,274.0,1072.0,16.788,16.584,20.438,7.673,4.38,5.198,17.153,27.228,29.562,28.96,1.095,1.485,10.584,12.871
10W320,10,W,63,339.0,1087.0,12.684,18.798,26.844,9.496,3.54,3.488,14.159,22.481,28.024,29.651,1.475,2.713,13.274,13.372
10W321,10,W,63,391.0,1383.0,13.811,17.717,28.9,10.733,3.069,3.748,11.509,21.124,25.831,30.494,3.836,2.555,13.043,13.629
10W322,10,W,63,408.0,1346.0,15.196,16.617,27.206,9.792,3.431,3.412,11.029,20.772,27.451,33.234,2.696,2.967,12.99,13.205
10W323,10,W,63,313.0,1169.0,17.891,16.21,24.601,8.447,4.792,3.196,10.224,21.005,27.796,34.475,1.597,3.196,13.099,13.47
10W324,10,W,63,389.0,1347.0,13.625,17.968,26.478,11.635,3.342,3.535,15.938,22.975,30.077,28.13,2.571,2.504,7.969,13.255
10W325,10,W,63,344.0,1089.0,19.186,18.203,21.512,11.584,2.035,3.31,13.081,24.823,27.035,25.768,3.198,2.364,13.953,13.948
10W326,10,W,63,468.0,1201.0,16.026,20.13,34.615,13.42,4.487,4.762,13.462,25.108,17.735,24.675,1.923,3.03,11.752,8.874
10W327,10,W,63,425.0,1165.0,15.059,20.0,29.647,13.333,3.529,4.63,18.588,25.0,19.294,24.63,3.765,3.148,10.118,9.259
10W401,10,W,64,404.0,1193.0,16.584,18.103,27.228,9.483,2.475,3.448,20.297,32.586,21.782,23.793,1.733,1.552,9.901,11.034
10W402,10,W,64,289.0,1179.0,14.879,18.929,24.913,9.107,3.46,3.393,17.993,31.607,24.221,23.393,2.076,1.964,12.457,11.607
10W403,10,W,64,425.0,1183.0,16.706,17.885,28.235,8.709,1.647,3.421,19.059,29.393,21.647,24.417,2.118,2.644,10.588,13.53
10W404,10,W,64,368.0,1134.0,11.957,18.819,21.739,11.07,2.989,3.69,19.293,25.461,29.62,26.568,2.446,1.845,11.957,12.546
10W405,10,W,64,399.0,1176.0,13.033,16.243,25.063,11.742,4.01,3.718,19.298,28.18,23.559,26.81,3.509,1.761,11.529,11.546
10W406,10,W,64,437.0,1343.0,17.391,12.215,20.824,11.075,5.034,3.583,23.112,33.876,19.908,26.059,2.746,2.117,10.984,11.075
10W407,10,W,64,267.0,737.0,12.36,17.552,37.828,21.016,8.614,6.467,10.861,20.092,15.356,18.707,3.371,4.619,11.61,11.547
10W408,10,W,64,248.0,732.0,13.71,17.602,41.935,21.173,6.452,6.633,9.677,20.153,19.758,18.622,3.226,4.592,5.242,11.224
10W409,10,W,64,370.0,1287.0,16.757,17.358,29.189,13.671,3.243,3.994,19.73,29.493,18.378,20.584,2.432,1.69,10.27,13.21
10W410,10,W,64,338.0,1195.0,15.976,17.098,21.006,13.126,4.734,3.454,21.893,27.116,21.893,24.525,2.367,2.245,12.13,12.435
10W411,10,W,64,440.0,1109.0,14.318,17.026,24.091,12.931,6.818,3.017,18.409,26.078,22.273,26.078,1.818,2.802,12.273,12.069
10W412,10,W,64,453.0,1220.0,15.673,17.404,34.879,23.746,4.636,6.342,13.687,21.976,21.413,20.059,2.208,3.982,7.506,6.49
10W413,10,W,64,442.0,1236.0,14.48,16.139,37.783,20.886,6.109,5.222,11.538,23.101,18.552,23.734,4.977,3.639,6.561,7.278
10W414,10,W,64,406.0,1068.0,16.995,14.923,36.207,20.755,5.172,5.317,16.256,22.47,16.749,24.528,2.956,3.774,5.665,8.233
10W415,10,W,64,261.0,1086.0,16.858,20.192,21.839,10.577,6.13,3.846,12.644,25.962,29.119,24.76,2.299,1.683,11.111,12.981
10W416,10,W,64,542.0,1235.0,11.808,16.643,40.406,21.119,3.321,4.336,11.808,21.678,20.295,24.196,3.875,3.776,8.487,8.252
10W417,10,W,64,355.0,1138.0,17.465,17.101,26.761,13.913,7.324,3.478,11.549,27.826,21.127,23.188,5.07,3.188,10.704,11.304
10W418,10,W,64,312.0,1216.0,14.103,18.2,22.436,12.065,4.487,3.272,17.308,28.221,21.474,23.722,1.603,2.454,18.59,12.065
10W419,10,W,64,375.0,1233.0,13.867,16.964,34.667,22.143,11.2,6.429,12.8,20.536,15.2,20.893,4.533,3.571,7.733,9.464
10W420,10,W,64,501.0,1323.0,13.373,16.508,39.721,22.381,6.387,5.556,13.373,22.063,17.964,23.175,2.595,3.333,6.587,6.984
