party,list_type,bezirk,list_pos,name,person_id,wkr_direct,source,is_placeholder
afd,landes,,38,Stefanie Ahlfeld-Bangemann,st:afd:person:stefanie ahlfeld-bangemann,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,39,Michaela Kämpfert,st:afd:person:michaela kaempfert,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,40,Birgit Albrecht,st:afd:person:birgit albrecht,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,41,Dirk Jonas,st:afd:person:dirk jonas,39,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,42,Kai Behrens,st:afd:person:kai behrens,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,43,Marcel Hahn,st:afd:person:marcel hahn,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,44,Mario Merten,st:afd:person:mario merten,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,45,Reinhard Lothar Otto Wernicke,st:afd:person:reinhard lothar otto wernicke,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,46,Nana Baltgund Yvonne Posch,st:afd:person:nana baltgund yvonne posch,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,47,Burkhardt Ratzmann,st:afd:person:burkhardt ratzmann,26,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,48,Jürgen Treder,st:afd:person:juergen treder,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,49,Alexander Raue,st:afd:person:alexander raue,35,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
afd,landes,,50,Felix Martin Richter,st:afd:person:felix martin richter,,https://statistik.sachsen-anhalt.de/fileadmin/Bibliothek/Landesaemter/StaLa/startseite/Themen/Wahlen/Tabellen/Auswertung_VOeff_FgMI.xlsx,0
